	scenario_id	timespan	ego_v_init	ego_acc_init	l_rel_pos_init	p_rel_pos_init	ll_rel_pos_init	pl_rel_pos_init	lr_rel_pos_init	pr_rel_pos_init	surr_veh_count_init	ego_acc_min	ego_breaktime_max	ego_v_end	l_rel_pos_end	p_rel_pos_end	ll_rel_pos_end	pl_rel_pos_end	lr_rel_pos_end	pr_rel_pos_end	surr_veh_count_end	ego_lane_change_ts	ego_lane_change	cut_in_ts	cut_in_dir	cut_in_dist_reduced	min_dhw	ego_v_min_dhw	ego_acc_min_dhw	l_rel_pos_min_dhw	p_rel_pos_min_dhw	ll_rel_pos_min_dhw	pl_rel_pos_min_dhw	lr_rel_pos_min_dhw	pr_rel_pos_min_dhw	surr_veh_count_min_dhw	ego_breaktime_until_min_dhw	min_thw	ego_v_min_thw	ego_acc_min_thw	l_rel_pos_min_thw	p_rel_pos_min_thw	ll_rel_pos_min_thw	pl_rel_pos_min_thw	lr_rel_pos_min_thw	pr_rel_pos_min_thw	surr_veh_count_min_thw	ego_breaktime_until_min_thw	min_ttc	ego_v_min_ttc	ego_acc_min_ttc	l_rel_pos_min_ttc	p_rel_pos_min_ttc	ll_rel_pos_min_ttc	pl_rel_pos_min_ttc	lr_rel_pos_min_ttc	pr_rel_pos_min_ttc	surr_veh_count_min_ttc	ego_breaktime_until_min_ttc
521	MPP_DEU_LocationA-25_T1533F16631_T-1	3.2	12.3741	0.785	-1.0	17.501	10.048	17.6386	-1.0	17.2091	4	-0.5425	1.4	12.2175	14.4864	14.8757	-1.0	-1.0	-1.0	10.9781	3	1.48	-1	-1.0	0	-1.0	12.6902	12.7614	0.0	13.0202	15.8764	-1.0	-1.0	-1.0	14.4778	3	0.04	0.9944	12.7614	0.0	13.0202	15.8764	-1.0	-1.0	-1.0	14.4778	3	0.04	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
522	MPP_DEU_LocationA-25_T1547F16848_T-1	3.2	10.2567	-0.1925	-1.0	13.3084	-1.0	-1.0	19.4922	19.5921	3	-0.5425	3.2	9.3175	18.7172	15.8133	-1.0	11.5496	-1.0	32.8364	4	1.92	1	-1.0	0	-1.0	21.1289	9.4183	-0.305	18.6539	16.218	-1.0	11.7548	24.1153	33.3831	5	2.88	2.2017	9.7183	-0.2775	18.9221	17.1819	-1.0	12.5527	23.8853	34.5879	5	1.92	70.1463	9.7183	-0.2775	18.9221	17.1819	-1.0	12.5527	23.8853	34.5879	5	1.92
523	MPP_DEU_LocationA-25_T1549F16177_T-1	3.2	23.48	0.25	39.7401	-1.0	61.2062	9.5501	-1.0	-1.0	3	-0.25	0.04	23.73	37.0104	-1.0	61.9705	6.265	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	42.8704	23.73	0.0	37.0104	-1.0	61.9705	6.265	-1.0	-1.0	3	0.0	1.8066	23.73	0.0	37.0104	-1.0	61.9705	6.265	-1.0	-1.0	3	0.0	30.5037	23.75	0.0	38.1602	-1.0	61.6553	7.7369	-1.0	-1.0	3	0.0
524	MPP_DEU_LocationA-25_T1571F16931_T-1	3.2	10.905	0.515	24.8402	26.8607	-1.0	6.8761	11.6531	37.092	5	-0.565	1.2	11.2594	13.0012	34.5182	-1.0	20.3547	-1.0	-1.0	3	1.8800000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
525	MPP_DEU_LocationA-25_T1659F17441_T-1	3.2	23.3662	0.5075	30.2266	54.6335	10.417	20.8284	-1.0	-1.0	4	-0.2575	0.96	24.0352	13.7374	21.0142	26.8463	16.0727	26.4675	56.3442	6	1.96	-1	-1.0	0	-1.0	12.9268	24.0843	0.0	12.5768	20.4607	27.1323	19.2634	27.8498	55.509	6	0.0	0.5367	24.0843	0.0	12.5768	20.4607	27.1323	19.2634	27.8498	55.509	6	0.0	17.4737	24.065	0.0	28.0504	55.3736	12.4698	20.4002	-1.0	-1.0	4	0.0
526	MPP_DEU_LocationA-25_T1665F18040_T-1	3.2	8.06	-0.5	22.7306	22.4627	-1.0	7.3821	-1.0	-1.0	3	-1.75	3.2	4.32	19.8102	22.7734	-1.0	8.1428	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	26.1702	4.37	-1.25	19.8002	22.8533	-1.0	8.1993	-1.0	-1.0	3	3.16	3.6105	8.06	-0.5	22.7306	22.4627	-1.0	7.3821	-1.0	-1.0	3	0.0	8.9591	7.02	-1.25	21.0705	23.871	-1.0	8.3909	-1.0	-1.0	3	1.32
527	MPP_DEU_LocationA-25_T168F1754_T-1	3.2	9.3342	0.0	-1.0	11.6531	-1.0	-1.0	8.0138	19.9843	3	-0.27	1.28	9.0927	9.4158	19.271	-1.0	11.0115	9.278	37.355	5	3.2	1	-1.0	0	-1.0	9.4658	9.0927	0.0	9.4158	19.271	-1.0	11.0115	9.278	37.355	5	1.28	1.041	9.0927	0.0	9.4158	19.271	-1.0	11.0115	9.278	37.355	5	1.28	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
528	MPP_DEU_LocationA-25_T169F1231_T-1	3.2	19.3025	1.2525	25.2866	25.3805	54.3122	31.2765	-1.0	-1.0	4	0.235	0.0	21.2057	55.78	35.9454	10.1804	33.5699	15.3711	32.5531	6	1.8	-1	-1.0	0	-1.0	19.7827	20.7147	0.5	19.7827	29.571	55.056	33.8503	-1.0	-1.0	4	0.0	0.955	20.7147	0.5	19.7827	29.571	55.056	33.8503	-1.0	-1.0	4	0.0	4.0343	20.7147	0.5	19.7827	29.571	55.056	33.8503	-1.0	-1.0	4	0.0
529	MPP_DEU_LocationA-25_T1701F17916_T-1	3.2	12.0377	-0.51	44.2893	36.066	-1.0	15.3039	-1.0	-1.0	3	-1.255	3.2	8.9807	29.0227	38.2931	-1.0	14.1669	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	28.9227	8.9807	0.0	29.0227	38.2931	-1.0	14.1669	-1.0	-1.0	3	3.2	3.2186	9.0608	-1.0	29.2632	38.3336	-1.0	14.0845	-1.0	-1.0	3	3.12	6.2384	10.7736	-1.255	35.9771	37.8034	-1.0	13.912	-1.0	-1.0	3	1.52
530	MPP_DEU_LocationA-25_T1726F17980_T-1	3.2	27.5102	0.0	-1.0	48.1013	16.4731	50.8928	-1.0	-1.0	3	-0.25	0.08	27.251	-1.0	65.4304	9.0592	52.0481	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
531	MPP_DEU_LocationA-25_T1764F18427_T-1	3.2	29.2446	0.755	30.9988	46.5705	87.805	16.0168	-1.0	-1.0	4	-0.0075	0.04	30.1648	-1.0	28.5575	26.1972	6.7639	22.1227	53.7741	5	1.96	-1	-1.0	0	-1.0	25.6695	29.9489	0.25	25.6195	51.471	-1.0	23.5651	-1.0	-1.0	3	0.0	0.8571	29.9489	0.25	25.6195	51.471	-1.0	23.5651	-1.0	-1.0	3	0.0	7.0304	29.9489	0.25	25.6195	51.471	-1.0	23.5651	-1.0	-1.0	3	0.0
532	MPP_DEU_LocationA-25_T1791F19183_T-1	3.2	11.8478	1.5275	36.74	17.5035	-1.0	5.8119	-1.0	5.4017	4	0.215	0.0	15.0254	-1.0	26.7782	-1.0	4.421	-1.0	-1.0	2	1.76	1	-1.0	0	-1.0	36.66	11.9796	1.78	36.51	17.2244	-1.0	6.0243	-1.0	5.6109	4	0.0	3.0602	11.9796	1.78	36.51	17.2244	-1.0	6.0243	-1.0	5.6109	4	0.0	11.1716	11.9796	1.78	36.51	17.2244	-1.0	6.0243	-1.0	5.6109	4	0.0
533	MPP_DEU_LocationA-25_T1804F19017_T-1	3.2	8.5401	-0.5	33.819	45.0778	4.2227	9.1213	-1.0	28.3035	5	-0.5	1.8	7.62	27.0485	40.158	14.9847	4.9517	-1.0	25.2183	5	-1.0	0	-1.0	0	-1.0	27.0485	7.62	0.0	27.0485	40.158	14.9847	4.9517	-1.0	25.2183	5	1.8	3.5443	7.64	-0.5	27.0785	40.238	15.1263	4.9405	-1.0	25.2381	5	1.76	11.4158	8.1601	-0.25	30.2368	42.5673	5.2114	7.741	-1.0	26.6178	5	0.2
534	MPP_DEU_LocationA-25_T1843F20012_T-1	3.2	17.9001	0.7575	-1.0	14.6798	-1.0	-1.0	51.1054	26.9706	3	-0.5075	1.36	18.1834	35.4477	42.8221	-1.0	5.1655	5.6465	24.7316	5	2.04	1	-1.0	0	-1.0	35.1977	18.1834	0.0	35.4477	42.8221	-1.0	5.1655	5.6465	24.7316	5	1.36	1.9357	18.1834	0.0	35.4477	42.8221	-1.0	5.1655	5.6465	24.7316	5	1.36	7.2096	18.5984	-0.5075	39.6831	38.7457	-1.0	7.4175	11.6543	15.8284	5	0.4
535	MPP_DEU_LocationA-25_T2013F21437_T-1	3.2	14.01	0.5	-1.0	35.298	-1.0	11.4287	-1.0	12.1667	3	-0.75	1.64	13.5804	-1.0	38.6823	-1.0	20.9941	-1.0	4.2088	3	-1.0	0	-1.0	0	-1.0	47.3952	14.25	0.25	47.3952	36.0468	12.7982	26.3703	-1.0	9.9515	5	0.0	3.326	14.25	0.25	47.3952	36.0468	12.7982	26.3703	-1.0	9.9515	5	0.0	25.8279	14.25	0.25	47.3952	36.0468	12.7982	26.3703	-1.0	9.9515	5	0.0
536	MPP_DEU_LocationA-25_T2037F21440_T-1	3.2	13.3727	0.505	-1.0	37.5601	10.8911	29.7274	-1.0	-1.0	3	-0.2575	0.04	13.8305	-1.0	35.3843	13.3693	29.1662	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
537	MPP_DEU_LocationA-25_T2112F21951_T-1	3.2	22.361	1.015	20.538	51.2106	-1.0	-1.0	87.4685	18.1822	4	0.74	0.0	25.5825	81.1204	27.5508	6.5134	61.4339	9.1992	92.5442	6	1.4000000000000001	1	-1.0	0	-1.0	15.488	23.696	1.0	15.338	54.1115	-1.0	-1.0	86.3336	20.6476	4	0.0	0.6536	23.696	1.0	15.338	54.1115	-1.0	-1.0	86.3336	20.6476	4	0.0	2.2691	23.696	1.0	15.338	54.1115	-1.0	-1.0	86.3336	20.6476	4	0.0
538	MPP_DEU_LocationA-25_T2127F22112_T-1	3.2	22.7601	0.25	23.6	49.1604	14.4023	35.6525	25.6652	36.7192	6	-0.5	1.0	22.2401	19.242	50.8902	9.107	36.7897	13.342	51.9504	6	-1.0	0	-1.0	0	-1.0	18.987	22.2401	0.0	19.242	50.8902	9.107	36.7897	13.342	51.9504	6	1.0	0.8537	22.2401	0.0	19.242	50.8902	9.107	36.7897	13.342	51.9504	6	1.0	11.2222	22.6701	-0.25	21.3905	50.19	11.8922	36.6383	19.827	43.9862	6	0.0
539	MPP_DEU_LocationA-25_T2193F22697_T-1	3.2	24.7245	0.01	41.37	39.0139	32.165	27.9436	-1.0	42.2686	5	-0.2675	0.96	24.8675	94.3125	48.9356	34.1986	36.0683	-1.0	-1.0	4	1.68	1	-1.0	0	-1.0	36.2237	24.8805	0.26	37.8937	37.1784	35.6293	26.8699	98.5943	45.6285	6	0.0	1.4559	24.8805	0.26	37.8937	37.1784	35.6293	26.8699	98.5943	45.6285	6	0.0	13.7745	24.8805	0.26	37.8937	37.1784	35.6293	26.8699	98.5943	45.6285	6	0.0
540	MPP_DEU_LocationA-25_T2296F23714_T-1	3.2	11.6507	0.5225	-1.0	15.9907	7.7796	21.6035	-1.0	16.6722	4	0.23	0.0	13.0388	12.3578	19.9565	-1.0	-1.0	-1.0	13.1011	3	1.36	-1	-1.0	0	-1.0	9.6905	12.3159	0.27	10.1455	20.2775	-1.0	-1.0	-1.0	14.6842	3	0.0	0.7868	12.3159	0.27	10.1455	20.2775	-1.0	-1.0	-1.0	14.6842	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
541	MPP_DEU_LocationA-25_T2392F24999_T-1	3.2	4.4901	-0.75	46.9915	27.5215	27.1151	4.184	-1.0	-1.0	4	-1.0025	3.2	2.0702	17.1801	20.1102	-1.0	8.9398	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	15.9201	2.0702	0.0	17.1801	20.1102	-1.0	8.9398	-1.0	-1.0	3	3.2	6.0985	3.25	-0.75	21.0802	22.8608	-1.0	5.3929	-1.0	-1.0	3	1.76	3.8737	2.8802	-0.7475	19.6102	21.8507	-1.0	6.372	-1.0	-1.0	3	2.24
542	MPP_DEU_LocationA-25_T2398F24814_T-1	3.2	24.1985	0.255	52.1518	73.0118	11.8937	5.1476	91.9789	73.667	6	-0.2575	0.8	24.7763	-1.0	76.802	-1.0	80.2614	-1.0	-1.0	2	1.32	1	-1.0	0	-1.0	58.0575	24.6376	0.0	51.9925	75.3055	8.7273	6.7314	-1.0	74.7481	5	0.0	2.3565	24.6376	0.0	51.9925	75.3055	8.7273	6.7314	-1.0	74.7481	5	0.0	121.7112	24.6376	0.0	51.9925	75.3055	8.7273	6.7314	-1.0	74.7481	5	0.0
543	MPP_DEU_LocationA-25_T2402F24786_T-1	3.2	24.4701	-0.25	17.534	36.9516	-1.0	-1.0	5.0063	68.3766	4	-1.5	3.2	21.36	10.1521	33.2127	-1.0	-1.0	-1.0	70.5209	3	-1.0	0	-1.0	0	-1.0	10.0021	21.36	0.0	10.1521	33.2127	-1.0	-1.0	-1.0	70.5209	3	3.2	0.4656	21.74	-1.25	10.2712	33.9928	-1.0	-1.0	57.5109	70.8715	4	2.88	3.0706	23.43	-1.25	12.6073	35.7734	-1.0	-1.0	5.554	70.5394	4	1.64
544	MPP_DEU_LocationA-25_T2438F25630_T-1	3.2	4.988	0.3175	-1.0	9.4812	-1.0	-1.0	11.1079	11.8584	3	-0.0425	0.04	5.687	9.6947	12.8708	-1.0	6.0084	6.9483	18.013	5	2.0	1	-1.0	0	-1.0	9.6947	5.687	0.0	9.6947	12.8708	-1.0	6.0084	6.9483	18.013	5	0.0	1.7047	5.687	0.0	9.6947	12.8708	-1.0	6.0084	6.9483	18.013	5	0.0	8.9557	5.687	0.0	9.6947	12.8708	-1.0	6.0084	6.9483	18.013	5	0.0
545	MPP_DEU_LocationA-25_T2467F26583_T-1	3.2	4.9254	0.275	-1.0	14.3492	-1.0	5.0878	19.7571	52.9944	4	-0.2775	0.08	5.3029	17.9439	54.1678	-1.0	16.315	-1.0	-1.0	3	1.96	1	-1.0	0	-1.0	21.5339	5.3029	0.0	17.9439	54.1678	-1.0	16.315	-1.0	-1.0	3	0.04	4.0582	5.314	-0.2775	17.9754	54.1584	-1.0	16.3014	-1.0	-1.0	3	0.0	13.456	5.3422	-0.0325	18.358	53.8865	-1.0	16.132	-1.0	-1.0	3	0.0
546	MPP_DEU_LocationA-25_T2492F25773_T-1	3.2	24.1927	0.0	-1.0	44.0402	6.1778	49.0853	42.018	86.1688	5	-0.2575	0.28	23.9627	-1.0	86.5096	-1.0	41.3181	-1.0	-1.0	2	0.92	1	-1.0	0	-1.0	48.802	24.1072	0.0	41.827	86.5557	-1.0	43.5424	-1.0	-1.0	3	0.04	2.024	24.1172	-0.25	41.8375	86.5562	-1.0	43.5916	-1.0	-1.0	3	0.0	406.0964	24.146	-0.2425	41.9377	86.4233	-1.0	43.8424	-1.0	-1.0	3	0.0
547	MPP_DEU_LocationA-25_T2521F27368_T-1	3.2	8.112	1.0175	-1.0	14.6841	12.314	22.6904	-1.0	5.8382	4	-0.315	1.32	9.1659	13.2652	18.7806	-1.0	-1.0	-1.0	8.4929	3	1.4000000000000001	-1	-1.0	0	-1.0	14.1896	9.3612	-0.0325	12.9246	20.345	-1.0	-1.0	-1.0	11.0316	3	0.0	1.5142	9.3746	-0.3125	12.9304	20.058	-1.0	-1.0	-1.0	10.4631	3	0.04	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
548	MPP_DEU_LocationA-25_T2586F26521_T-1	3.2	28.5631	0.5025	36.4448	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.2575	0.0	30.1872	-1.0	-1.0	27.4812	62.6735	-1.0	45.2174	3	1.36	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
549	MPP_DEU_LocationA-25_T2590F26727_T-1	3.2	32.0146	0.0025	71.2383	93.5138	-1.0	-1.0	-1.0	65.5246	3	-0.505	0.92	31.7449	-1.0	82.083	60.0938	-1.0	54.7407	48.1424	4	1.32	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
550	MPP_DEU_LocationA-25_T2593F26657_T-1	3.2	26.6179	0.0075	51.4448	30.0447	-1.0	-1.0	-1.0	21.5627	3	-0.0125	0.36	26.7863	-1.0	27.5253	67.5745	27.7253	13.2787	33.53	5	1.28	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
551	MPP_DEU_LocationA-25_T2663F28268_T-1	3.2	9.2576	0.78	-1.0	11.6981	-1.0	-1.0	28.0765	16.3718	3	-0.5375	1.32	9.3628	32.1881	14.212	-1.0	8.8595	18.4863	11.9922	5	1.8	1	-1.0	0	-1.0	30.455	9.8043	-0.0275	30.455	15.0689	-1.0	9.93	19.6977	12.6696	5	0.04	3.1063	9.8043	-0.0275	30.455	15.0689	-1.0	9.93	19.6977	12.6696	5	0.04	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
552	MPP_DEU_LocationA-25_T2669F28503_T-1	3.2	14.9384	0.49	-1.0	19.4329	-1.0	-1.0	13.9479	13.7361	3	-0.75	2.6	13.6507	13.5588	26.0217	-1.0	11.0942	10.6675	20.099	5	3.12	1	-1.0	0	-1.0	13.2588	13.6507	0.0	13.5588	26.0217	-1.0	11.0942	10.6675	20.099	5	2.6	0.9695	13.6807	-0.25	13.5632	25.8859	-1.0	11.1433	10.871	19.9221	5	2.52	215.0865	13.6707	-0.5	13.561	25.9531	-1.0	11.1187	10.7707	20.0091	5	2.56
553	MPP_DEU_LocationA-25_T2694F28946_T-1	3.2	10.6001	-1.5	-1.0	15.3804	11.2253	9.7466	-1.0	16.7475	4	-1.5025	3.2	6.38	11.0718	25.4442	-1.0	6.6951	9.2745	14.1633	5	-1.0	0	-1.0	0	-1.0	11.5268	6.38	0.0	11.0718	25.4442	-1.0	6.6951	9.2745	14.1633	5	3.2	1.8001	6.42	-1.0	11.1018	25.5241	-1.0	6.5428	9.3471	14.2397	5	3.16	6.9221	6.42	-1.0	11.1018	25.5241	-1.0	6.5428	9.3471	14.2397	5	3.16
554	MPP_DEU_LocationA-25_T2730F28760_T-1	3.2	12.0281	0.5175	-1.0	12.4149	7.5087	39.4213	-1.0	35.0182	4	0.23	0.0	14.2281	13.5416	45.2447	-1.0	-1.0	-1.0	6.8775	3	1.4000000000000001	-1	-1.0	0	-1.0	10.9995	13.1588	0.9975	11.0995	41.6171	-1.0	-1.0	-1.0	10.7213	3	0.0	0.8359	13.1588	0.9975	11.0995	41.6171	-1.0	-1.0	-1.0	10.7213	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
555	MPP_DEU_LocationA-25_T2733F29066_T-1	3.2	12.4509	0.28	-1.0	12.4303	-1.0	-1.0	38.4234	34.1827	3	-0.02	0.04	13.4213	37.4364	39.1415	-1.0	6.8174	60.1608	5.4695	5	1.84	1	-1.0	0	-1.0	37.5364	13.4213	0.0	37.4364	39.1415	-1.0	6.8174	60.1608	5.4695	5	0.04	2.7968	13.4213	0.0	37.4364	39.1415	-1.0	6.8174	60.1608	5.4695	5	0.04	29.0747	13.4213	0.0	37.4364	39.1415	-1.0	6.8174	60.1608	5.4695	5	0.04
556	MPP_DEU_LocationA-25_T276F3129_T-1	3.2	6.8001	-1.5	30.8008	20.5327	-1.0	11.7955	18.969	16.7547	5	-1.7525	3.2	1.88	20.3102	10.1891	-1.0	8.6062	19.5845	19.2245	5	-1.0	0	-1.0	0	-1.0	7.3084	2.5	-1.25	10.9984	20.8003	5.8798	15.2524	-1.0	18.5923	5	2.68	2.8008	2.72	-1.25	11.3082	21.0503	5.314	16.4424	-1.0	18.3752	5	2.52	1.2804	2.5	-1.25	10.9984	20.8003	5.8798	15.2524	-1.0	18.5923	5	2.68
557	MPP_DEU_LocationA-25_T2770F29028_T-1	3.2	6.3925	1.265	13.481	29.4808	-1.0	-1.0	12.9844	10.346	4	-0.7875	0.8	8.8118	10.5719	17.3276	8.8335	3.1523	19.5875	5.7894	6	1.36	1	-1.0	0	-1.0	10.2237	8.4798	1.265	10.1237	47.2299	-1.0	-1.0	13.5349	12.6356	4	0.0	1.2057	8.4798	1.265	10.1237	47.2299	-1.0	-1.0	13.5349	12.6356	4	0.0	1.2436	8.4798	1.265	10.1237	47.2299	-1.0	-1.0	13.5349	12.6356	4	0.0
558	MPP_DEU_LocationA-25_T2772F29335_T-1	3.2	10.12	-0.5	-1.0	21.5998	16.3702	40.3936	-1.0	-1.0	3	-1.5	3.2	6.36	22.5741	21.671	-1.0	15.5071	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	28.9659	6.65	-1.25	22.4959	21.8112	-1.0	15.1155	-1.0	-1.0	3	2.96	4.0539	7.19	-1.5	22.6773	21.9212	-1.0	14.7481	-1.0	-1.0	3	2.56	19.0233	7.19	-1.5	22.6773	21.9212	-1.0	14.7481	-1.0	-1.0	3	2.56
559	MPP_DEU_LocationA-25_T2777F29026_T-1	3.2	9.2574	-0.5	29.7407	17.1434	-1.0	-1.0	20.0202	16.3462	4	-0.76	3.2	7.5948	13.0763	14.2693	30.5568	21.2898	8.3587	13.6573	6	1.0	1	-1.0	0	-1.0	12.5713	7.5948	0.0	13.0763	14.2693	30.5568	21.2898	8.3587	13.6573	6	3.2	1.6548	7.6148	-0.5	13.1061	14.2703	30.7255	21.2686	8.252	13.7387	6	3.16	4.2232	8.6588	-0.75	16.5451	15.1818	27.7513	18.9482	5.6204	17.3758	6	1.0
560	MPP_DEU_LocationA-25_T2783F28741_T-1	3.2	17.7922	-0.23	64.2003	24.1826	19.6591	-1.0	15.9893	-1.0	4	-1.27	3.2	15.4163	17.7962	57.488	45.9981	22.9229	-1.0	-1.0	4	1.36	1	-1.0	0	-1.0	23.4839	17.2268	-0.5	17.2189	-1.0	57.3566	24.4603	-1.0	-1.0	3	1.36	1.3632	17.2268	-0.5	17.2189	-1.0	57.3566	24.4603	-1.0	-1.0	3	1.36	9.4236	17.2573	-0.7625	57.5958	24.467	14.1102	5.6809	17.1827	-1.0	5	1.32
561	MPP_DEU_LocationA-25_T2785F28816_T-1	3.2	17.2472	-0.485	70.2707	25.7406	14.9202	12.9844	23.2317	35.2358	6	-1.78	3.2	13.207	18.08	26.752	47.0188	24.7382	-1.0	-1.0	4	1.8	1	-1.0	0	-1.0	17.78	13.207	0.0	18.08	26.752	47.0188	24.7382	-1.0	-1.0	4	3.2	1.2479	15.346	-1.4975	19.4507	32.0705	55.625	26.5398	-1.0	-1.0	4	1.8	6.9753	15.8276	-1.4975	58.0176	26.6184	6.9961	20.2023	20.0482	32.9696	6	1.48
562	MPP_DEU_LocationA-25_T2817F29122_T-1	3.2	15.26	-0.75	27.2704	24.9301	15.5452	11.7201	15.3748	19.8901	6	-2.0	3.2	10.3901	21.1507	27.8804	4.3518	13.0521	17.0625	16.2403	6	-1.0	0	-1.0	0	-1.0	21.9107	10.3901	0.0	21.1507	27.8804	4.3518	13.0521	17.0625	16.2403	6	3.2	1.8357	15.09	-1.0	26.9405	25.24	13.6958	12.8041	15.3871	19.7195	6	0.2	9.5297	13.02	-1.75	23.9407	27.44	12.7077	4.3732	15.7748	18.4721	6	1.6
563	MPP_DEU_LocationA-25_T296F2531_T-1	3.2	20.8351	0.51	28.7628	-1.0	21.2537	25.7013	-1.0	-1.0	3	-0.2825	1.12	21.0985	20.1955	26.8701	17.2379	26.7666	16.3601	67.7733	6	1.92	-1	-1.0	0	-1.0	20.7474	21.2535	-0.2725	20.1374	26.8679	16.367	27.754	18.637	65.6198	6	0.44	0.976	21.2759	-0.2625	20.1552	26.871	16.2164	27.9338	19.0524	65.2047	6	0.32	3.4723	21.3426	0.0	21.0223	63.3435	20.2918	26.7356	-1.0	-1.0	4	0.04
564	MPP_DEU_LocationA-25_T329F3014_T-1	3.2	24.9601	0.5	48.6206	28.9324	27.1583	26.2371	10.7724	62.7035	6	-0.25	0.04	25.4504	40.8806	40.4401	31.6381	20.7108	16.7544	5.5863	6	-1.0	0	-1.0	0	-1.0	41.9406	25.4504	0.0	40.8806	40.4401	31.6381	20.7108	16.7544	5.5863	6	0.0	1.6479	25.4504	0.0	40.8806	40.4401	31.6381	20.7108	16.7544	5.5863	6	0.0	15.0713	25.4301	0.0	44.5403	35.1718	29.3531	24.0143	5.0533	68.4581	6	0.0
565	MPP_DEU_LocationA-25_T371F3733_T-1	3.2	4.7369	-0.2275	-1.0	12.9064	33.6453	34.0343	-1.0	4.5594	4	-0.2275	0.2	5.8181	36.0407	18.8364	-1.0	-1.0	-1.0	3.8409	3	1.36	-1	-1.0	0	-1.0	34.6385	5.0092	0.5925	34.3335	26.3915	-1.0	-1.0	-1.0	9.8334	3	0.0	6.2154	5.761	0.16	35.502	20.2683	-1.0	-1.0	-1.0	3.9338	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
566	MPP_DEU_LocationA-25_T390F4958_T-1	3.2	12.0508	1.2825	82.3503	13.1477	-1.0	5.962	46.8684	9.728	5	0.7075	0.0	15.2389	42.5563	26.6835	-1.0	6.1766	-1.0	-1.0	3	1.72	1	-1.0	0	-1.0	43.5713	15.2389	0.0	42.5563	26.6835	-1.0	6.1766	-1.0	-1.0	3	0.0	2.8592	15.2389	0.0	42.5563	26.6835	-1.0	6.1766	-1.0	-1.0	3	0.0	16.327	15.2389	0.0	42.5563	26.6835	-1.0	6.1766	-1.0	-1.0	3	0.0
